"V1","V2"
-20.5514705882353,10.2636189041516
-20.7612331277091,11.3224789915966
-20.9269335650512,13.5997899159664
-20.6043561903353,15.8771008403361
-20.5514705882353,16.1553150646834
-20.2707401065216,18.1544117647059
-19.8129936445262,20.4317226890756
-19.2494295938355,22.7090336134454
-18.2741596638655,24.5038498371191
-18.0346512571134,24.9863445378151
-17.1319098404849,27.2636554621849
-15.9968487394958,28.851561739984
-15.4749950598886,29.5409663865546
-13.7489842723049,31.8182773109244
-13.7195378151261,31.8522790923996
-11.7754141231043,34.0955882352941
-11.4422268907563,34.4327041485031
-9.16491596638656,36.3035892794393
-9.08484525270653,36.3728991596639
-6.88760504201681,38.1838379093652
-6.26970047343292,38.6502100840336
-4.61029411764706,39.8999905025123
-2.33298319327731,40.8931019595602
-2.27060166166866,40.9275210084033
-0.0556722689075713,42.2197596413023
2.22163865546219,42.8624584305984
3.07580063934656,43.2048319327731
4.49894957983193,43.8915686231764
6.77626050420167,44.5053543400958
9.05357142857143,44.8252059982688
11.3308823529412,44.6701414191508
13.6081932773109,43.6536707218533
14.1347989730307,43.2048319327731
15.8855042016807,41.2535497045124
16.0764196433114,40.9275210084033
17.4436174992874,38.6502100840336
18.1628151260504,36.8671790995941
18.3848337220546,36.3728991596639
19.1819450486833,34.0955882352941
19.7161215132523,31.8182773109244
20.0596026659132,29.5409663865546
20.2919251559702,27.2636554621849
20.4351377810139,24.9863445378151
20.4401260504202,24.8238891005923
20.5275992291377,22.7090336134454
20.7850123333884,20.4317226890756
20.8614351562196,18.1544117647059
20.9889404765146,15.8771008403361
20.9510304463931,13.5997899159664
21.2135585061324,11.3224789915966
22.1403473584556,9.04516806722688
22.7174369747899,8.3953079134329
24.1681371576059,6.76785714285714
24.9947478991597,5.92817370428641
26.2965200508972,4.4905462184874
27.2720588235294,3.12873620696471
27.9276194594627,2.21323529411764
28.8393629488601,-0.0640756302521055
29.4122634632182,-2.34138655462185
29.5493697478991,-3.29292201624216
29.7994222597744,-4.61869747899161
29.5493697478991,-6.21987274493748
29.472464838501,-6.89600840336135
28.9584695962226,-9.17331932773109
28.0348125249077,-11.4506302521009
27.2720588235294,-12.4822281892405
26.2926880425842,-13.7279411764706
24.9947478991597,-14.9776945986932
23.5345978495559,-16.0052521008403
22.7174369747899,-16.5921951552041
20.4401260504202,-17.5390255646802
18.1628151260504,-18.1186861835763
17.4024321818374,-18.2825630252101
15.8855042016807,-18.6981343798384
13.6081932773109,-18.9501889912062
11.3308823529412,-18.8656132441088
9.05357142857143,-18.5660998024573
7.96319265322591,-18.2825630252101
6.77626050420167,-18.0276581868386
4.49894957983193,-17.5891147968587
2.22163865546219,-17.1487629552952
-0.0556722689075713,-16.1568631214356
-0.340440653159931,-16.0052521008403
-2.33298319327731,-15.1566592342355
-4.42007325784568,-13.7279411764706
-4.61029411764706,-13.5907604444173
-6.88760504201681,-12.2377173096969
-7.78229237154078,-11.4506302521009
-9.16491596638656,-10.2532174163188
-10.2791264285933,-9.17331932773109
-11.4422268907563,-8.04606075029059
-12.4864093283735,-6.89600840336135
-13.7195378151261,-5.32567755538802
-14.3282618579027,-4.61869747899161
-15.6846078216734,-2.34138655462185
-15.9968487394958,-1.87089778850804
-17.2421517569097,-0.0640756302521055
-18.207341686414,2.21323529411764
-18.2741596638655,2.34035697295613
-19.4955463431651,4.4905462184874
-20.050078102769,6.76785714285714
-20.3773788250007,9.04516806722688
-20.5514705882353,10.2636189041516
-20.5514705882353,10.2636189041516
