"V1","V2"
-27.0588235294118,4.09526971312811
-27.0842244897168,4.24264705882354
-27.0588235294118,4.48233170609438
-26.9288168190448,6.93172268907564
-26.6177450078997,9.62079831932773
-25.4436474804153,12.3098739495798
-24.3697478991596,13.9793726719132
-23.7838079248586,14.9989495798319
-21.6806722689076,17.2167682811748
-21.030749614329,17.688025210084
-18.9915966386555,19.2118078243107
-16.3025210084033,20.1639382045559
-15.448705806144,20.3771008403361
-13.6134453781513,21.0676635871284
-10.9243697478992,21.3141951350057
-8.23529411764704,21.215363159528
-5.54621848739495,20.9797723102772
-4.15842313808668,20.3771008403361
-2.85714285714283,19.9704600750818
-0.168067226890741,17.9421107399498
0.135860339143095,17.688025210084
2.52100840336135,15.175794987336
2.65849594672606,14.9989495798319
4.63337650549814,12.3098739495798
5.21008403361347,10.5300917324325
5.61480895694834,9.62079831932773
6.53279308099472,6.93172268907564
6.95031706238142,4.24264705882354
6.88994564848366,1.55357142857143
6.35812575804469,-1.13550420168066
5.21008403361347,-3.70249617331558
5.16946341586937,-3.82457983193277
4.12560618605535,-6.51365546218487
2.52100840336135,-8.37170596141531
1.72639899493769,-9.20273109243696
-0.168067226890741,-10.9432299897699
-2.27929752489625,-11.8918067226891
-2.85714285714283,-12.2052990372707
-5.54621848739495,-13.404917656268
-8.23529411764704,-13.852979860271
-10.9243697478992,-13.6905320272033
-13.6134453781513,-12.964221458135
-16.0137832831309,-11.8918067226891
-16.3025210084033,-11.7956197333405
-18.9915966386555,-10.3699701312536
-20.494658776289,-9.20273109243696
-21.6806722689076,-8.24181104273919
-23.3277508607903,-6.51365546218487
-24.3697478991596,-4.69286022116606
-24.8721807046196,-3.82457983193277
-26.3967982052684,-1.13550420168066
-26.8080526695593,1.55357142857143
-27.0588235294118,4.09526971312811
-27.0588235294118,4.09526971312811
